amalgaon,3621
amode,474
anchalvadi,512
anturli,670
ardi,1114
atale,685
bahadarvadi,659
bamhane,706
bharvas,503
bhilali,2462
bodarde,1820
bohare,1885
chaubari,1642
chopdai,682
dapori bk,543
deogaon,1988
dhanora,564
dhar,1976
dhavade,0
dheku kh,744
dheku seem,215
dodhvad,297
donger bk.,2037
eklahare,984
ekrukhi,844
ektas,1081
fafore bk,1744
gadkhamb,852
galvade bk,1269
galvade kh,636
gandhali,2858
gangapuri,452
govardhan,820
hedave,999
hingone bk,784
hingone kh pa,240
hingone kh pj,660
indrapimpri,798
jaitpir,1568
jalod,2537
janve,4982
javkhede,3687
junone,909
kalali,1255
kalambe,632
kalamsare,3704
kamatvadi,707
kandari kh,574
kanhere,1929
karankhede,918
kavpimpri,964
khadake,890
khaperkheda,526
khaushi,1252
khedi kh p.a.,553
khedi kh pj,205
kondhaval,764
kurhe bk,733
kurhe kh,1284
lon bk,980
lon kh,827
loncharam,772
londhave,2628
malpur,521
mandal,5667
mangrul,3669
marwad,3538
mathagavhan,1209
mehargaon,922
mhasale,965
mudi pa,502
mudi pra da.,2691
mungase,112
nagaon bk,2712
nagaon kh,743
nandgaon,1280
nandri,1005
nimb,1977
nimbhora,2461
nimzari,1406
nisardi,669
padalse,1570
padase,1365
palasdal,1465
patonda,8049
pilode,2634
pimpale bk,1572
pimpale kh.,962
pimpali pj,1964
pingalvade,1255
pra. dangari,2415
radhavan,823
rameshwar bk,618
rameshwar kh,1106
ranaiche,1003
rundhati,1176
sabgavhan,1170
sarbete bk,1870
sarbete kh,1336
satri,563
savkhede,2046
shahapur,5023
shirsale bk,475
shirud,3178
sonkhedi,968
sundarpatti,736
takarkhede,2139
talwade,1065
tandali,982
taskhede,1060
vaghode,814
vasare,360
wavade,2911
zadi,1612
adgaon,1914
alwadi,1307
andhari,1486
bahal,7897
bangaon,1962
beldarwadi,1587
bhamre bk.,492
bhaur,2051
bhavali,1659
bhoras bk,1424
bilakhed,2160
bodhore,2369
borkhede bk.,2571
borkhede kh,1038
bramhanshevge,1509
chambhardi bk,840
chambhardi kh,1125
chinchgavhan,1132
chinchkhede,1346
chitegaon,1182
dahiwad,4802
damrun,891
daregaon,1532
dasegaon bk.,1384
daskebardi,1951
deoli,4302
deshmukhwadi,1049
dhamangaon,2388
don digar,2628
ganeshpur,2767
ghodegaon,307
hatale,2045
hatgaon,2878
hingone kh,1450
hingone seem,1142
hirapur,3706
jamda,2188
junone,909
kalmadu,669
kargaon,1984
khadakiseem,2349
khadki bk,2285
kharjai,2300
khedei kh.,1732
khedgaon,2355
kodgaon,1103
kunzar,3920
londhe,602
lonje,4274
mandurne,3288
mehunbare,9619
mhalshevge,1489
mundkhede bk,1358
mundkhede kh,1238
nandre,346
nhave,1218
odhare,867
ozar,866
palasare,110
patna,453
patonda,8049
pilkhod,5220
pimpalgaon,1452
pimpalwad nikumb,1670
pimparkhed,3179
pimpri bk pr d.,2151
pimpri bk. pr. csn,1570
pimpri kh.,1256
pohare,4532
rahipuri,1336
rajdehre,1162
ramnagar,865
ranjangaon,4363
rohini,2420
rokade,690
sangvi,4196
saygaon,6571
sevanagar,1399
shidwadi,1543
shindi,616
shirasgaon,3202
takali pr csn,10630
takali pr de.,3679
talegaon,3296
talonde pr.de,2622
talonde prcsn,1075
tamaswadi,971
tambole bk.,750
tamgavhan,1193
tarwade bk.,3476
tekawade kh.,235
tirpole,1552
umberkhede,7159
upkhed,2566
vadale vadali,3562
vadgaonlambe,2780
valthan,3111
varkhede bk.,798
visapur,1350
waghadu,2343
waghale,590
waghali,7018
wakadi,380
ahire bk.,2412
anore,1850
avhani,1060
babhulgaon,1177
bambhori bk.,2520
bhamardi,914
bhambhori p.c.,6392
bhod bk.,1167
bhod kh.,852
bhone bk,540
borgaon bk.,1611
borgaon kh.,1040
chamgaon,986
chandsar bk.,2926
chorgaon,1713
dhanore,1492
dhar,1976
dongaon bk.,1879
dongaon kh.,510
fulpat,738
gangapuri bk,999
hanumantkhede,1017
hingone bk.,1430
hingone kh,1450
jambhore,1738
kalyane hol,1291
kalyane kh.,1560
kandari bk.,1370
kavthal,928
khamkhede,554
kharde bk.,1137
ladli,1048
nanded,5037
narne,469
nimbhore,1503
nishane bk.,982
paldhi bk.,8548
paldhi kh.,8922
pastane bk.,1459
pastane kh.,913
patharad bk.,2037
patharad kh.,746
pimpale bk,1572
pimpalesim,1290
pimpri kh.,1256
rel,1415
rotwad,1969
sakare,2342
salva,5779
satkhede,1941
sheri,1139
sonwad bk.,2769
sonwad kh.,727
tahakali kh.,1398
tarde kh.,614
ukhalwadi,618
vanjari bk.,1394
varad bk.,2437
varad kh.,963
waghlud bk,1089
waghlud kh.,758
waktuki,584
amode bk,1570
asoda,13816
avar,601
avhane,5661
beli,938
bhadli bk,7001
bhadli kh,1687
bhokar,3629
bholane,169
bilwadi,990
bornar,468
chincholi,3920
dapore,2516
deulwade,663
dhamangaon,2388
dhanore bk,130
dhanwad,4602
diksai,821
domgaon,1145
fupnagari,1978
fupni,999
gadhode,2064
ghardi,717
jalgaon kh,2603
jalke,1042
jamod,613
javkhede,3687
kadgaon,2982
kanalda,8428
kandari,3081
karanj,391
kathora,1231
khedi kh,2131
kinod,1362
kusumbe kh,7674
kuvarkhede,498
lonwadi bk.,433
mamurabad,7766
manyarkheda,1862
mhasavad,8424
mohadi,2769
nandgaon,1280
nandra bk,3290
nandra kh,604
nashirabad,26131
nimgaon,357
padsod,701
pathari,2614
pilkhede,1646
raipur,1490
ramdeowadi,1681
ridhur,1218
savkhede bk,3834
savkhede kh,1006
shedgaon,1419
shirsoli pb,9126
shirsoli pn,9225
subhaswadi,1800
sujade,648
tarsod,2333
turkhede,533
umale,445
vadnagari,765
varad bk,304
vasantwadi,1793
vidgaon,2507
vitner,3375
wadli,1813
wavadade,324
anturli,670
belaswadi,2337
bhota,1342
bodwad,24221
borkheda,1615
changdeo,4436
charthana,952
chiikhali,2228
chinchakhede bk.,1417
chinchakhede kh.,535
chinchol,2259
dhamande,275
dhamangaon,2388
dui,978
ghodasgaon,3287
halkheda,2584
hartale,4664
hivara,825
ichchhapur,1952
jondhankheda,0
kakoda,2161
karki,2423
khamkheda,1540
korhala,1170
kothali,2654
kurha,7849
loharkheda,0
mahalkheda`,1343
malegaon,1048
manegaon,1308
mehun,919
melsangave,1560
mondhalde,583
muktainagar,23970
nandwel,825
narwel,1240
nayagaon,413
nimkhedi bk.,2867
nimkhedi khd.,2281
panchane,599
parambi,2188
patondi,1872
pimprala,1548
pimpri akaraut,1963
pimprinandu,2374
pimpripancham,968
purnad,1650
rajura,1348
ruikhede,3617
salbardi,1662
sarola,1281
satod,1354
shemalde,1390
sukali,904
sule,832
takali,1998
taroda,1647
therola,882
uchanda,3871
vadhave,1294
vadhoda,6893
vayala,599
akhatwada,211
anturli bk. p.p.,1408
anturli kh. p.o.,2060
anturli kh. p.p.,1110
asankhede bk.,760
atalgavhan,748
badarkhe,1430
balad bk,3644
bambrud kh.p.p.,1788
bambrud p.b.,6473
bhatkande,1408
bhoje,2417
bhokari,4710
bhortek kh,707
chinchpure,2026
cinchakhede,374
dahigaon,1822
dambhurni,1304
dighi,1032
dokalkheda,735
dongargaon,1295
duskheda,1505
galan bk,2777
galan kh,895
ghusardi bk,1068
goradkheda bk,1812
goradkheda kh,1250
hanumanwadi,1247
hol,759
jargaon,3469
kalamsara,5546
kasampura,2433
khadakdeola kh,1990
khadkdeola bk,2013
khajola,1302
khedgaon,2355
khole,1214
kurangi,3524
kurhad bk.,360
kurhad kh,5904
lasgaon,2789
lasure,1003
lohara,9663
lohari bk,3271
mahiji,2617
mhasas,1599
mohadi,2769
mondhale,1722
nachankheda,1587
nagardeola,508
naiknagar,1090
nandra,3109
neri,1689
nimbhori bk,1054
nipane,198
ozar,866
pahan,1827
pardhade,1455
pimpalgaon bk,817
pimpalgaon khpp,779
pimpri bk pb,1824
pimpri bk pp,656
pimpri kh pp,1461
pungaon,2940
rajuri bk,453
rameshwar,717
sajgaon,1215
samner,3797
sangavi p.l,743
sarola bk.,1118
sarola kh.,1123
sarve b.k.pl,582
sarve bk pb,420
satgaon,328
savkheda bk,1138
savkheda kh,1185
shahapura,671
shewale,1544
shindad,6440
takali bk,1131
tarkheda bk,1981
tarkheda kh,2838
vadgaon ambe,670
vadgaon ambe bk,819
vadgaon bk.pp,362
vadgaon kade,877
vadgaon kh. p.p.,364
vadgaon kh.pb,1194
vadgaon mulane,1573
varkhedi bk,882
varsade pb,843
varsade pp,2955
veruli bk.,833
veruli kh.,1180
vishnunagar,1711
wadi,1470
waghulkheda,1012
wanegaon,1298
amadade,5383
anchalgaon,868
anturli bk.,1686
bambrud pb.,1792
batsar,1883
bhalad kh.,1103
bhatkhande bk.,2634
bhattgaon,714
bhortek bk.,1252
bodarde,1820
bornar,468
ghusardi kh.,1508
girad,6538
gondgaon,4242
juwardi,3199
kajgaon,8288
khedgaon kh,2760
kolgaon,3282
lon pb.,1328
mahindade,3497
manki,574
nimbhore,1503
palaskhede,1066
pandhard,1304
parsodi,1361
pathrad,1341
picharde,2436
pimparkhed,3179
primpri hat,2150
shindi,616
shivani,1772
tandalwadi,1415
vadgaon bk.,2155
wak,1539
walwadi bk,897
warkhed,1573
achegaon,1200
belvhal,1078
bohardi bk,1129
chorwad,2108
daryapur,1195
fekari,6077
fulgaon,5300
gojore,2392
hatnur,157
jadgaon,970
jogalkhede,1049
kahurkhede,1342
kandari,3081
kanhale bk,2348
kanhale kh,847
kathaore bk,1013
kathore kh.,723
khadake,890
khandale,1537
kinhi,15
kurhe pn.,8467
mandavedigar,2121
manyarkhede,940
mondhale,1722
pimpalgaon bk,817
pimpalgaon kh,2025
pimprisekam,7501
sakari,4559
sakegaon,9195
shindi,616
sunasgaon,2329
susari,1758
tahakali,1501
varangaon,35411
vazarkhede,2418
velhale,2127
wanjole,231
amadgaon,1319
bhankheda pb.,888
bodwad,24221
chichkhade pb,0
chikhali bk.,1285
chinchakhede sim.,1289
dhonkheda,1291
ghankhede,1214
golegaon khd.,278
harankhede,1625
hingane,1094
jalchakra bk.,721
jamthi,2462
junone,909
karanji,1312
kolhadi,2242
lonwadi,2613
manmodi,963
manur bk.,3164
manur khd.,1292
muktal,1751
nadgaon,3174
nandagaon,1704
nimkhede,971
rajur,1296
salshingi,2993
shelwad,4300
shirsala,1509
surwade bk.,1605
surwade khd.,1045
vadaji,4828
varad bk.,2437
varkhede bk.,798
varkhede khd.,693
vichave,868
waki,658
yengaon,2877
yeoti,2655
adawad,24357
adgaon,1914
ajantisim,889
akulkhede,4743
ambade,441
anvarde bk.,988
anvarde kh.,2017
bhardu,746
bhavale,1410
bhokari,4710
bidgaon,2112
borajanti,2364
budhgaon,2140
chahardi,11115
chandsani,1199
chaugaon,386
chunchale,2751
dagadi bk.,310
devgaon,1648
devhari,1627
dhanora p.a.,7687
dhanwadi,999
dhupe bk.,449
dondwade,795
galangi,1362
galwade,790
ganpur,3880
gartad,2295
ghadwel,1449
ghodgaon,3985
ghumawal bk.,736
gorgawale kh.,1592
gorgawle bk.,3750
hated bk.,3547
hated kh.,2788
kajipura,807
kamalgaon,1585
karjane,1363
kathore,2089
khachane,1556
khadgaon,1697
khardi,0
kolambe,57
krishnapur,1448
kurwel,2763
kusumbe,1551
lasur,9265
loni,2157
machale,492
majarehol,782
majrehingone,1384
malkheda,780
mamalde,3166
mangrul,3669
maujehingone,1093
melane,2556
mitawali,1251
moharad,2590
mohide,1255
morchida,866
nagalwadi,0
narwade,1007
nimgavhan,1777
panchak,2330
pargaon,1474
pimpri,587
pungaon,2940
rukhankhede,939
strasen,3662
sutkar,1729
tandalwadi,1415
tavse bk,1741
tavse kh.,655
umarti,2576
vadati,464
vadgaon bk.,2155
vadhoda,6893
vaijapur,913
varad,2417
vardi,7529
vargavhan,2823
vatar,875
vele,637
vichkhede,1642
virwade,5962
vishnapur,1368
vitner,3375
walki,1157
welode,2505
adgaon,1914
anandnagar,657
anturli kd,1208
bamhane,706
bhalgaon bk.,1591
bhatkhede,2979
dharagir,1157
dopori,955
farkande,262
galapur,1027
hanmantkhede bk.,323
hanmantkhedesim,1141
jalu,1648
javkhedesim,2007
kadholi,3036
kasoda,23777
khadke bk.,1841
khadke kd.,1531
khadkesim,593
kharchi bk.,2349
kharchi kd.,1229
khedgaon,2355
khedi kh.,1643
malkhede bk.,692
nagduli,0
nandkhud bk.,1025
nandkhurd kd.,915
nipane,198
patarkhede,824
pimpalkoth bk.,3260
pimpalkothe kd.,1487
pimpalkothe p.c,2020
pimpri bk.,1446
pimpri p.c.,930
ravanje bk.,2912
ravanje kd.,1419
ringangaon,3765
savde p.c,1848
sonbardi,1650
tade,1696
takarkhede,2139
talai,5075
toli kd.,1154
umarde,1417
utran a.h.,4328
utran g.h.,4179
vaijnath,1009
vankothe,1975
varkhedi,932
vikharan,5673
ambilhol,481
betawad bk,2987
betawad kh,2657
bhagdare,1889
bharadi,401
bharudkhede,1253
bilwadi,990
chilgaon,1707
chinchakhede bk,2513
chinchkhede tw,1810
chincholipimpri,702
devalasgaon,741
devpimpri,394
dhalgaon,656
dohari,929
donwade,1041
ekulati bk,940
fattepur,872
gadegaon pn nashirabad,1676
garkhede bk,2010
garkhede kh gangapuri,1379
godri,4214
gondegaon,576
gondkhed,2184
gornale,911
hingane bk,2219
hivarkhede bk,3301
hivarkhede tawa,1231
jangipura,1180
kalkhede,876
kapuswadi,3340
karmad,1791
kasali,684
kasbapimpri,2349
kekat nimbore,3163
khadgaon,1697
khadki,647
kinhi,15
kodoli,855
kumbari kh,1503
kumbhari bk,1240
lahasar,902
lihe digar,3694
londhari,3033
loni,2157
madani,553
mahukhede,925
maldhabadi,2114
malkhede,3502
malpimpri,2374
mandve bk,918
mengaon,0
mohadi,2769
morad,1244
morgaon,2258
moygaon bk,1518
moykhede digar,2546
mundkhede,1206
nachankhede,767
nagan kh,656
nandra haveli,2469
nayadabhadi,584
neri digar,5277
nimkhedi pimpri,499
ozar bk,1104
pahurkasbe,8951
pahurpeth,10973
palasakhede mirache,4937
palaskhede bk,2576
paldhi,7435
pathad tanda,837
pimpalgaon golait,1138
pimpalgaon kamani,962
rajani,2983
rampur,562
rotwad,1969
samrod,3423
savarle,1441
savatkhede,1367
shahapur,5023
shelgaon,1452
shendurni,22553
shengola,2072
sheri,1139
shevagepimpri,1843
shingaiet,791
sonale,2408
sonari,1919
sunasgaon bk,324
takarkhede,2139
talegaon,3296
tondapur,8461
tornale,2564
wadali,557
wadgaon bk,613
waghari,730
wakadi,380
waki bk,1029
waki kh,1415
wakod,1426
adgaon,1914
ambapimpri,1892
bahadarpur,2788
bahute,1164
bhabalenag,1159
bhilali,2462
bhokarbari,1448
bholane,169
bhondon digar,1676
bodarde,1820
bole,2428
chahutre,964
chikhlod bk.,400
chorwad,2108
dalwel,2623
devagaon,3544
dholi,1386
dulpimpri,1689
hanumantkhede,1017
hirapur,3706
indhave,232
itner,1071
jirali,1296
jogalkhede,1049
kanhere,1929
kankaraj,1306
karadi,1033
karanji bk.,1125
karmad bk.,1024
karmad kh.,3093
khedidhok,1363
kholasar,647
kolpimpri,2191
loni bk.,1206
loni kh.,941
loni sin,1044
mahalpur,1797
mangrul,3669
mehu,1067
mhasave,3763
mohadi,2769
mondale p.u.,1634
mondhale p.a.,1934
morfal,205
mundane p.a.,435
mundane p.u.,1107
nagaon,1285
palaskhede bk.,533
palaskhede sim,1376
pimpalkhotha,1317
pimpri p.u.,1558
popatnagar,997
rajwad,1880
ratale,0
ratnapimpri,1758
sangvi,4196
sarve bk.,771
savakhede ma.,873
savakhede turk,556
savarkhede,925
savarkhede h,1064
shelave bk.,2972
shelave kh.,439
shevage p.b.,1576
shirasmani,955
shirsode,4203
shivare digar,2474
subgavan p.a.,1103
sumthane,789
tamaswadi,971
tardi,1410
tarwade kh.,1158
tehu,880
titavi,1720
toli,2040
udnidigar,231
undirkhede,3347
vaghra,366
vasantnagar,4056
vasantwadi,1793
velhane kh.,2207
vichkhede,1642
ahirwadi,1045
ainpur,7401
ajanad,2106
ajande,1975
ambhode bk.,793
andalwadi,2446
atwade,2297
balwadi,2457
bhatkheda,1531
bhokari,4710
bhor,1043
chinawal,11747
dasanoor,1465
dhamodi,1721
dhurkhede,739
dodhe,846
gahukhede,1220
gate,2640
gaulkhede,1014
janori,1151
jinsi,2108
kalmode,2659
kandwel,1891
karjod,3081
kerhale bk.,7473
kerhale kh.,1599
khanapur,3711
khirdi bk,4239
khirdi kh,3689
khirode. pra.raver,1932
khirode. pra.yawal,5399
khirwad,3148
kochoor bk.,2731
kochoor kh.,653
kolode,719
kumbharkhede,3301
kusumbe bk.,2222
kusumbe kh.,1718
lohare,4801
mangalwadi,1040
mangi,397
maskawad bk.,2089
maskawad kh.,814
maskawad sim,1949
mohamandali,153
morgaon bk.,507
morgaon kh.,3113
munjalwadi,1908
nandurkhede,640
nehete,1527
nimbhore sim,1320
nimbol,3722
nimdya,709
nirul,1051
padale bk.,1372
padale kh,1022
pal,7041
patondi,1872
pimpri,587
punkhede,1292
puri,927
raipur,1490
rangaon,869
rasalpur,7116
rembhote,1285
rozode,4292
sahastraling,862
savkhede bk.,2753
savkhede kh.,863
shingadi,566
singat,642
sudgaon,529
sulwadi,788
sunode,1545
tamaswadi,971
tandalwadi,1415
taskhede,1060
therode,1220
thorgavhan,3143
udhali bk.,630
udhali kh.,1390
utkheda,2937
vitve,2469
vivare bk.,7135
vivare kh,4169
wadgaon,1367
waghadi,1608
waghod,4243
waghode kh,1937
adgaon,1914
amoda,5628
anjale,3284
atrawal,3915
bamnod,7218
bhalod,7426
borale,446
borawal bru.,583
borawal khu.,1096
borkheda kh,1807
borkhede bru.,1183
chikhali bru.,1269
chikhali kh,1109
chincholi,3920
chitoda,1626
chunchale,2751
d. kathora,4957
dahigaon,1822
dambhurni,1304
dongaon,1006
duskheda,1505
gadrya,966
giradgaon,386
hambardi,1788
hingona,6719
kasarkheda,1378
kasava,1809
kingaon bru.,7536
kingaon kh,3735
kolwad,3211
korpawali,3344
kosagaon,1150
mahekhede,1258
malod,554
manwel,1975
marul,10663
mhaisawadi,1147
moharale,2714
naigaon,5148
nhavi pr. adawad,2048
nhavi-pp-yawal,12782
nimgaon,357
padalse,1570
pilode bru.,978
pilode khu.,603
pimpari,1042
pimparud,1492
rajora,1086
sakali,9750
sangavi bru.,5307
sangavi khu.,1148
satod,1354
savkhedasim,5643
shiragad,420
shirsad,3323
takarkhede,2139
untawad,1162
vadhode pr. savada,372
vadhode pr. yawal,1396
vadri khu.,2130
vanoli,940
viroda,1864
